url,title,general,details,features
https://carvago.com/car/86138984/hyundai-tucson-t-gdi-n-line-dct-110-kw,Hyundai Tucson T-GDI N Line DCT 110 kW,"{'Model': 'Tucson', 'Type of finish': 'Metallic', 'Interior material': 'Full leather', 'Body': 'SUV / Off-road', 'Doors': '4/5', 'Seats': '5', 'Engine capacity': '1\xa0598 ccm', 'Consumption': '6.4 l/100km (comb.)', 'Speeds': '7', 'CO₂ emissions': '145 g/km', 'Emission class': 'Euro 6'}","{'Registration': '4/2024', 'Transmission': 'Automatic', 'Fuel': 'Petrol', 'Drive type': '4x2', 'Consumption': '6.4 l/100km', 'CO₂': '145 g/km', 'Location': 'Germany'}","['Fatigue warning system', 'Parking camera', 'Traffic sign recognition', 'ABS', 'Alarm', 'Emergency braking assist (EBA, BAS)', 'Emergency call', 'ESP', 'Front collision warning system', 'Hill-start assist', 'Immobilizer', 'Lane assist', 'Front and rear parking sensors', 'Power assisted steering', 'Rain sensor', 'Rear seats ISOFIX points', 'Traction control (TC, ASR)', 'Tyre pressure monitoring', 'Automatic 2-zones air conditioning', 'Android Auto', 'Apple CarPlay', 'Bluetooth', 'Adaptive cruise control', 'Digital cockpit', 'Electric adjustable front seats', 'Heated front seats', 'LED headlights', 'Induction charging for smartphones', 'Integrated music streaming', 'Keyless entry', 'Keyless ignition', 'Multifunctional steering wheel', 'Navigation system', 'Voice control', 'Alloy wheels', 'Armrest front', 'Armrest rear', 'Automatic parking brake', 'Central locking', 'Central locking with remote', 'Daytime running lights', 'Front electric windows', 'Handsfree', 'High beam assist', 'Leather steering wheel', 'Light sensor', 'MP3 interface', 'On-board computer', 'Radio', 'Divided rear seats', 'Side mirrors with electric adjustment', 'Start-stop system', 'Tinted windows', 'Touch screen', 'USB', 'Roof Rails']"
https://carvago.com/car/86138791/bmw-120i-135-kw,BMW 120i 135 kW,"{'Model': '120', 'Interior material': 'Cloth', 'Body': 'Hatchback', 'Doors': '4/5', 'Seats': '5', 'Engine capacity': '1\xa0998 ccm', 'Consumption': '6.1 l/100km (comb.)', 'CO₂ emissions': '140 g/km', 'Emission class': 'Euro 6'}","{'Registration': '7/2017', 'Transmission': 'Manual', 'Fuel': 'Petrol', 'Drive type': '4x2', 'Consumption': '6.1 l/100km', 'CO₂': '140 g/km', 'Location': 'Germany'}","['ABS', 'Emergency call', 'ESP', 'Hill descent assist', 'Hill-start assist', 'Immobilizer', 'Rear parking sensors', 'Power assisted steering', 'Rain sensor', 'Rear seats ISOFIX points', 'Traction control (TC, ASR)', 'Tyre pressure monitoring', 'Automatic air conditioning', 'Bluetooth', 'Heated front seats', 'Multifunctional steering wheel', 'Armrest front', 'Central locking', 'Basic cruise control', 'Daytime running lights', 'Front electric windows', 'Front Fog lights', 'Handsfree', 'Leather steering wheel', 'Light sensor', 'On-board computer', 'Radio', 'Divided rear seats', 'Foldable rear seats', 'Side mirrors with electric adjustment', 'Start-stop system', 'USB']"
https://carvago.com/car/86138800/volkswagen-id-3-gtx-performance-240-kw,Volkswagen ID.3 GTX Performance 240 kW,"{'Model': 'ID.3', 'Interior material': 'Velour', 'Body': 'Hatchback', 'Doors': '4/5', 'Seats': '5', 'Engine capacity': '0 ccm', 'Consumption': '14.6 kWh/100km (comb.)', 'CO₂ emissions': '0 g/km', 'Emission class': 'Euro 6'}","{'Registration': '1/2026', 'Transmission': 'Automatic', 'Fuel': 'Electric', 'Drive type': '4x2', 'Consumption': '14.6 kWh/100km', 'Location': 'Germany', 'Battery warranty': '160\xa0000\xa0km /8 years', 'Electric range': '589\xa0km to 604\xa0km', 'AC charging time': '9 h', 'DC charging time': '25 min', 'Electric motor power': '240 kW'}","['Blind spot assist', 'Fatigue warning system', 'Parking assist system self-steering', '360° parking camera', 'Rear cross traffic alert (RCTA)', 'Traffic sign recognition', 'ABS', 'Alarm', 'Emergency braking assist (EBA, BAS)', 'Emergency call', 'ESP', 'Front collision warning system', 'Front passenger seat ISOFIX point', 'Immobilizer', 'Lane assist', 'Front and rear parking sensors', 'Passenger airbag deactivation', 'Power assisted steering', 'Rain sensor', 'Rear seats ISOFIX points', 'Traction control (TC, ASR)', 'Tyre pressure monitoring', 'Automatic 2-zones air conditioning', 'Android Auto', 'Apple CarPlay', 'Harman/Kardon audio', 'Auxiliary heating', 'Bluetooth', 'Adaptive cruise control', 'Electric adjustable front seats', 'Heated front seats', 'Sport front seats', ""Driver's seat with massage"", 'Front seats with memory', 'Glare-free high beam headlights', 'Head-up display', 'Heated steering wheel', 'Induction charging for smartphones', 'Integrated music streaming', 'Keyless entry', 'Keyless ignition', 'Multifunctional steering wheel', 'Navigation system', 'Voice control', 'Ambient lighting', 'Armrest front', 'Central locking', 'DAB radio', 'Daytime running lights', 'Front electric windows', 'Handsfree', 'Heat pump', 'High beam assist', 'Light sensor', 'On-board computer', 'Radio', 'Electrically foldable side mirrors', 'Side mirrors with electric adjustment', 'Touch screen', 'USB', 'Variable stiffness suspension']"
https://carvago.com/car/86139159/mercedes-benz-a-180-d-limousine-advanced-85-kw,Mercedes-Benz A 180 d Limousine Advanced 85 kW,"{'Model': 'A 180', 'Interior material': 'Part leather', 'Body': 'Sedan', 'Doors': '4/5', 'Seats': '5', 'Engine capacity': '1\xa0950 ccm', 'Consumption': '5 l/100km (comb.)', 'CO₂ emissions': '130 g/km', 'Emission class': 'Euro 6'}","{'Registration': '2/2025', 'Transmission': 'Automatic', 'Fuel': 'Diesel', 'Drive type': '4x2', 'Consumption': '5 l/100km', 'CO₂': '130 g/km', 'Location': 'Germany'}","['Fatigue warning system', 'Parking assist system self-steering', 'Parking camera', 'Traffic sign recognition', 'Trailer stability assist (TSA)', 'ABS', 'Emergency braking assist (EBA, BAS)', 'Emergency call', 'ESP', 'Front collision warning system', 'Hill-start assist', 'Immobilizer', 'Lane assist', 'Front and rear parking sensors', 'Pedestrian protection system', 'Power assisted steering', 'Rain sensor', 'Rear seats ISOFIX points', 'Traction control (TC, ASR)', 'Tyre pressure monitoring', 'Automatic 2-zones air conditioning', 'Bluetooth', 'Digital cockpit', 'Heated front seats', 'LED headlights', 'Heated steering wheel', 'Integrated music streaming', 'Multifunctional steering wheel', 'Navigation system', 'Paddle shifters', 'Trailer coupling', 'Voice control', 'WLAN/Wifi hotspot', 'Alloy wheels', 'Ambient lighting', 'Armrest front', 'Automatic parking brake', 'Central locking', 'Central locking with remote', 'Basic cruise control', 'DAB radio', 'Daytime running lights', 'Front electric windows', 'Handsfree', 'High beam assist', 'Leather steering wheel', 'Light sensor', 'MP3 interface', 'On-board computer', 'Radio', 'Divided rear seats', 'Side mirrors with electric adjustment', 'Start-stop system', 'Tinted windows', 'Touch screen', 'USB', 'Tyre repair kit']"
https://carvago.com/car/85685346/audi-q3-1-4-tfsi-110-kw,Audi Q3 1.4 TFSI 110 kW,"{'Model': 'Q3', 'Type of finish': 'Metallic', 'Interior color': 'Grey', 'Interior material': 'Other', 'Body': 'SUV / Off-road', 'Doors': '4/5', 'Seats': '5', 'Engine capacity': '1\xa0395 ccm', 'Consumption': '5.9 l/100km (comb.)', 'Speeds': '6', 'CO₂ emissions': '136 g/km', 'Emission class': 'Euro 6'}","{'Registration': '7/2017', 'Transmission': 'Automatic', 'Fuel': 'Petrol', 'Drive type': '4x2', 'Consumption': '5.9 l/100km', 'CO₂': '136 g/km', 'Location': 'Germany'}","['Fatigue warning system', 'ABS', 'ESP', 'Hill-start assist', 'Immobilizer', 'Rear parking sensors', 'Passenger airbag deactivation', 'Power assisted steering', 'Rain sensor', 'Rear seats ISOFIX points', 'Traction control (TC, ASR)', 'Tyre pressure monitoring', 'Automatic air conditioning', 'Bluetooth', 'Electric tailgate', 'Heated front seats', 'Xenon headlights', 'Integrated music streaming', 'Multifunctional steering wheel', 'Navigation system', 'Trailer coupling', 'Voice control', 'Alloy wheels', 'Armrest front', 'Automatic parking brake', 'Central locking', 'Daytime running lights', 'Front electric windows', 'Leather steering wheel', 'Light sensor', 'MP3 interface', 'On-board computer', 'Radio', 'Start-stop system', 'Roof Rails', 'Emergency spare tyre']"
https://carvago.com/car/86139039/audi-s3-tfsi-s-tronic-sportback-245-kw,Audi S3 TFSI S tronic Sportback 245 kW,"{'Model': 'S3', 'Type of finish': 'Metallic', 'Interior material': 'Full leather', 'Body': 'Hatchback', 'Doors': '4/5', 'Seats': '5', 'Engine capacity': '1\xa0984 ccm', 'Consumption': '8.3 l/100km (comb.)', 'CO₂ emissions': '189 g/km'}","{'Registration': '5/2026', 'Transmission': 'Automatic', 'Fuel': 'Petrol', 'Drive type': '4x4', 'Consumption': '8.3 l/100km', 'CO₂': '189 g/km', 'Location': 'Germany'}","['Blind spot assist', 'Fatigue warning system', 'Parking assist system self-steering', '360° parking camera', 'Traffic sign recognition', 'ABS', 'Alarm', 'Emergency braking assist (EBA, BAS)', 'Emergency call', 'ESP', 'Hill-start assist', 'Immobilizer', 'Lane assist', 'Front and rear parking sensors', 'Power assisted steering', 'Rain sensor', 'Rear seats ISOFIX points', 'Traction control (TC, ASR)', 'Tyre pressure monitoring', 'Automatic air conditioning', 'Android Auto', 'Apple CarPlay', 'Bluetooth', 'Adaptive cruise control', 'Digital cockpit', 'Electric tailgate', 'Electric adjustable front seats', 'Heated front seats', 'Sport front seats', ""Driver's seat with massage"", 'Head-up display', 'Keyless entry', 'Keyless ignition', 'Multifunctional steering wheel', 'Navigation system', 'Paddle shifters', 'Panoramic roof', 'Voice control', 'Alloy wheels', 'Ambient lighting', 'Armrest front', 'Extra audio', 'Central locking', 'Central locking with remote', 'Cornering lights', 'DAB radio', 'Daytime running lights', 'Front electric windows', 'Handsfree', 'Headlamp washers', 'High beam assist', 'Leather steering wheel', 'Light sensor', 'MP3 interface', 'On-board computer', 'Radio', 'Divided rear seats', 'Side mirrors with electric adjustment', 'Start-stop system', 'Sunroof', 'Tinted windows', 'Touch screen', 'USB', 'Tyre repair kit', 'Sport-suspension system']"
https://carvago.com/car/86138316/audi-q3-40-tfsi-quattro-s-tronic-s-line-140-kw,Audi Q3 40 TFSI quattro S tronic S-line 140 kW,"{'Model': 'Q3', 'Type of finish': 'Metallic', 'Interior material': 'Full leather', 'Body': 'SUV / Off-road', 'Doors': '4/5', 'Seats': '5', 'Engine capacity': '1\xa0984 ccm', 'Consumption': '7.8 l/100km (comb.)', 'CO₂ emissions': '179 g/km', 'Emission class': 'Euro 6'}","{'Registration': '12/2025', 'Transmission': 'Automatic', 'Fuel': 'Petrol', 'Drive type': '4x4', 'Consumption': '7.8 l/100km', 'CO₂': '179 g/km', 'Location': 'Germany'}","['Fatigue warning system', '360° parking camera', 'Traffic sign recognition', 'ABS', 'Emergency braking assist (EBA, BAS)', 'Emergency call', 'ESP', 'Front collision warning system', 'Front passenger seat ISOFIX point', 'Hill-start assist', 'Immobilizer', 'Lane assist', 'Front and rear parking sensors', 'Passenger airbag deactivation', 'Power assisted steering', 'Rain sensor', 'Rear seats ISOFIX points', 'Traction control (TC, ASR)', 'Tyre pressure monitoring', 'Automatic 3-zones air conditioning', 'Android Auto', 'Apple CarPlay', 'Auxiliary heating', 'Bluetooth', 'Adaptive cruise control', 'Digital cockpit', 'Electric tailgate', 'Heated front seats', 'Sport front seats', 'LED headlights', 'Induction charging for smartphones', 'Integrated music streaming', 'Keyless entry', 'Keyless ignition', 'Multifunctional steering wheel', 'Navigation system', 'Trailer coupling', 'Voice control', 'Alloy wheels', 'Ambient lighting', 'Armrest front', 'Extra audio', 'CD player', 'Central locking', 'DAB radio', 'Daytime running lights', 'Front electric windows', 'Handsfree', 'High beam assist', 'Leather steering wheel', 'Light sensor', 'On-board computer', 'Radio', 'Electrically foldable side mirrors', 'Side mirrors with electric adjustment', 'Start-stop system', 'Touch screen', 'USB', 'Roof Rails', 'Tyre repair kit', 'Sport-suspension system']"
https://carvago.com/car/86138276/seat-leon-2-0-tdi-dsg-fr-110-kw,Seat Leon 2.0 TDI DSG FR 110 kW,"{'Model': 'Leon', 'Type of finish': 'Metallic', 'Interior material': 'Cloth', 'Body': 'Hatchback', 'Doors': '4/5', 'Seats': '5', 'Engine capacity': '1\xa0968 ccm', 'Consumption': '4.7 l/100km (comb.)', 'CO₂ emissions': '123 g/km'}","{'Registration': '10/2025', 'Transmission': 'Automatic', 'Fuel': 'Diesel', 'Drive type': '4x2', 'Consumption': '4.7 l/100km', 'CO₂': '123 g/km', 'Location': 'Germany'}","['Blind spot assist', 'Fatigue warning system', 'Parking assist system self-steering', 'Parking camera', 'Rear cross traffic alert (RCTA)', 'Traffic sign recognition', 'ABS', 'Alarm', 'Emergency braking assist (EBA, BAS)', 'Emergency call', 'ESP', 'Front collision warning system', 'Front passenger seat ISOFIX point', 'Immobilizer', 'Lane assist', 'Front and rear parking sensors', 'Power assisted steering', 'Rain sensor', 'Rear seats ISOFIX points', 'Traction control (TC, ASR)', 'Tyre pressure monitoring', 'Automatic 3-zones air conditioning', 'Android Auto', 'Apple CarPlay', 'Bluetooth', 'Adaptive cruise control', 'Digital cockpit', 'Heated front seats', 'Glare-free high beam headlights', 'LED headlights', 'Heated steering wheel', 'Induction charging for smartphones', 'Integrated music streaming', 'Keyless entry', 'Keyless ignition', 'Multifunctional steering wheel', 'Navigation system', 'Paddle shifters', 'Voice control', 'WLAN/Wifi hotspot', 'Alloy wheels', 'Ambient lighting', 'Armrest front', 'Cargo barrier', 'Central locking', 'Cornering lights', 'DAB radio', 'Daytime running lights', 'Front electric windows', 'Front Fog lights', 'Handsfree', 'High beam assist', 'Leather steering wheel', 'Light sensor', 'On-board computer', 'Radio', 'Electrically foldable side mirrors', 'Side mirrors with electric adjustment', 'Start-stop system', 'USB', 'Tyre repair kit']"
https://carvago.com/car/78429247/cupra-ateca-2-0-tsi-4drive-221-kw,Cupra Ateca 2.0 TSI 4Drive 221 kW,"{'Model': 'Ateca', 'Interior material': 'Alcantara', 'Body': 'SUV / Off-road', 'Doors': '4/5', 'Seats': '5', 'Engine capacity': '1\xa0984 ccm', 'Consumption': '8.9 l/100km (comb.)', 'Speeds': '7', 'CO₂ emissions': '198 g/km', 'Emission class': 'Euro 6'}","{'Registration': '9/2022', 'Transmission': 'Automatic', 'Fuel': 'Petrol', 'Drive type': '4x4', 'Consumption': '8.9 l/100km', 'CO₂': '198 g/km', 'Location': 'Germany'}","['Blind spot assist', 'Fatigue warning system', 'Parking assist system self-steering', '360° parking camera', 'Traffic sign recognition', 'ABS', 'Emergency braking assist (EBA, BAS)', 'Emergency call', 'ESP', 'Front collision warning system', 'Hill-start assist', 'Immobilizer', 'Lane assist', 'Front and rear parking sensors', 'Power assisted steering', 'Rain sensor', 'Rear seats ISOFIX points', 'Traction control (TC, ASR)', 'Tyre pressure monitoring', 'Automatic 2-zones air conditioning', 'Android Auto', 'Apple CarPlay', 'Bluetooth', 'Alcantara headliner', 'Adaptive cruise control', 'Digital cockpit', 'Electric tailgate', 'Electric adjustable front seats', 'Heated front seats', 'Front seats with memory', 'LED headlights', 'Heated steering wheel', 'Induction charging for smartphones', 'Keyless entry', 'Keyless ignition', 'Multifunctional steering wheel', 'Navigation system', 'Paddle shifters', 'Panoramic roof', 'Trailer coupling', 'Voice control', 'Alloy wheels', 'Ambient lighting', 'Armrest front', 'Automatic parking brake', 'Central locking', 'Central locking with remote', 'DAB radio', 'Daytime running lights', 'Front electric windows', 'Front Fog lights', 'Handsfree', 'High beam assist', 'Leather steering wheel', 'Light sensor', 'MP3 interface', 'On-board computer', 'Radio', 'Divided rear seats', 'Side mirrors with electric adjustment', 'Start-stop system', 'Sunroof', 'Tinted windows', 'Touch screen', 'USB', 'Roof Rails']"
https://carvago.com/car/86138438/volkswagen-polo-1-0-59-kw,Volkswagen Polo 1.0 59 kW,"{'Model': 'Polo', 'Interior material': 'Cloth', 'Body': 'Hatchback', 'Doors': '4/5', 'Seats': '5', 'Engine capacity': '1\xa0000 ccm', 'Consumption': '5.2 l/100km (comb.)', 'CO₂ emissions': '119 g/km', 'Emission class': 'Euro 6'}","{'Registration': '5/2026', 'Transmission': 'Manual', 'Fuel': 'Petrol', 'Drive type': '4x2', 'Consumption': '5.2 l/100km', 'CO₂': '119 g/km', 'Location': 'Germany'}","['Fatigue warning system', 'Traffic sign recognition', 'ABS', 'Emergency braking assist (EBA, BAS)', 'Emergency call', 'ESP', 'Front collision warning system', 'Front passenger seat ISOFIX point', 'Hill-start assist', 'Immobilizer', 'Lane assist', 'Front and rear parking sensors', 'Passenger airbag deactivation', 'Power assisted steering', 'Rear seats ISOFIX points', 'Traction control (TC, ASR)', 'Tyre pressure monitoring', 'Android Auto', 'Apple CarPlay', 'Digital cockpit', 'Heated front seats', 'LED headlights', 'Multifunctional steering wheel', 'Manual air conditioning', 'Armrest front', 'Central locking', 'DAB radio', 'Daytime running lights', 'Front electric windows', 'Leather steering wheel', 'Light sensor', 'On-board computer', 'Electrically foldable side mirrors', 'Side mirrors with electric adjustment', 'Start-stop system', 'USB', 'Tyre repair kit']"
https://carvago.com/car/86138446/bmw-x5-xdrive40d-259-kw,BMW X5 xDrive40d 259 kW,"{'Model': 'X5', 'Type of finish': 'Metallic', 'Interior material': 'Full leather', 'Body': 'SUV / Off-road', 'Doors': '4/5', 'Seats': '5', 'Engine capacity': '2\xa0993 ccm', 'Consumption': '7.2 l/100km (comb.)', 'CO₂ emissions': '189 g/km', 'Emission class': 'Euro 6d'}","{'Registration': '3/2026', 'Transmission': 'Automatic', 'Fuel': 'Diesel', 'Drive type': '4x4', 'Consumption': '7.2 l/100km', 'CO₂': '189 g/km', 'Location': 'Germany'}","['Active steering', 'Blind spot assist', 'Fatigue warning system', 'Parking assist system self-steering', '360° parking camera', 'Traffic sign recognition', 'Trailer stability assist (TSA)', 'ABS', 'Alarm', 'Emergency braking assist (EBA, BAS)', 'Emergency call', 'ESP', 'Front collision warning system', 'Hill-start assist', 'Immobilizer', 'Lane assist', 'Front and rear parking sensors', 'Pedestrian protection system', 'Power assisted steering', 'Rain sensor', 'Traction control (TC, ASR)', 'Tyre pressure monitoring', 'Automatic 4-zones air conditioning', 'Adaptive lighting', 'Harman/Kardon audio', 'Bluetooth', 'Digital cockpit', 'Easy open power tailgate', 'Electric adjustable front seats', 'Heated front seats', 'Sport front seats', 'Ventilated front seats', 'Front seats with memory', 'LED headlights', 'Head-up display', 'Induction charging for smartphones', 'Keyless entry', 'Keyless ignition', 'Multifunctional steering wheel', 'Navigation system', 'Paddle shifters', 'Panoramic roof', 'Heated rear seats', 'Trailer coupling', 'Voice control', 'WLAN/Wifi hotspot', 'Alloy wheels', 'Ambient lighting', 'Central locking', 'Basic cruise control', 'DAB radio', 'Daytime running lights', 'Front electric windows', 'Handsfree', 'High beam assist', 'Leather steering wheel', 'On-board computer', 'Radio', 'Electrically foldable side mirrors', 'Side mirrors with electric adjustment', 'Start-stop system', 'Sunroof', 'Touch screen', 'Roof Rails', 'Tyre repair kit', 'Sport-suspension system', 'Variable stiffness suspension']"
https://carvago.com/car/86138172/volkswagen-passat-variant-1-5-ehybrid-r-line-dsg-200-kw,Volkswagen Passat Variant 1.5 eHybrid R-Line DSG 200 kW,"{'Model': 'Passat', 'Type of finish': 'Metallic', 'Interior material': 'Full leather', 'Body': 'Estate car', 'Doors': '4/5', 'Seats': '5', 'Engine capacity': '1\xa0498 ccm', 'Consumption': '13.3 kWh/100km', 'Speeds': '6', 'CO₂ emissions': '34 g/km', 'Emission class': 'Euro 6'}","{'Registration': '11/2025', 'Transmission': 'Automatic', 'Fuel': 'Hybrid', 'Drive type': '4x2', 'Consumption': '1.5 l/100km', 'CO₂': '34 g/km', 'Location': 'Germany', 'Electric range': '124\xa0km to 133\xa0km', 'AC charging time': '3 h', 'DC charging time': '25 min', 'Electric motor power': '85 kW', 'Combustion engine power': '130 kW', 'Secondary fuel': 'Petrol'}","['Blind spot assist', 'Fatigue warning system', 'Parking assist system self-steering', '360° parking camera', 'Traffic sign recognition', 'ABS', 'Alarm', 'EDS', 'Emergency braking assist (EBA, BAS)', 'Emergency call', 'ESP', 'Front collision warning system', 'Hill-start assist', 'Immobilizer', 'Lane assist', 'Front and rear parking sensors', 'Power assisted steering', 'Rain sensor', 'Rear seats ISOFIX points', 'Traction control (TC, ASR)', 'Tyre pressure monitoring', 'Automatic 3-zones air conditioning', 'Android Auto', 'Apple CarPlay', 'Harman/Kardon audio', 'Bluetooth', 'Adaptive cruise control', 'Digital cockpit', 'Electric tailgate', 'Electric adjustable front seats', 'Heated front seats', 'Sport front seats', 'Ventilated front seats', ""Driver's seat with massage"", 'Glare-free high beam headlights', 'Head-up display', 'Heated steering wheel', 'Induction charging for smartphones', 'Integrated music streaming', 'Keyless entry', 'Keyless ignition', 'Multifunctional steering wheel', 'Navigation system', 'Trailer coupling', 'Voice control', 'Alloy wheels', 'Ambient lighting', 'Armrest front', 'Armrest rear', 'Central locking', 'Cornering lights', 'DAB radio', 'Daytime running lights', 'Handsfree', 'Heated windshield', 'High beam assist', 'Leather steering wheel', 'Light sensor', 'On-board computer', 'Radio', 'Side mirrors with electric adjustment', 'Start-stop system', 'Tinted windows', 'USB', 'Roof Rails']"
https://carvago.com/car/86138077/opel-astra-electric-sports-tourer-edition-115-kw,Opel Astra Electric Sports Tourer Edition 115 kW,"{'Model': 'Astra', 'Interior material': 'Other', 'Body': 'Estate car', 'Doors': '4/5', 'Seats': '5', 'Engine capacity': '0 ccm', 'Consumption': '15.6 kWh/100km (comb.)', 'CO₂ emissions': '0 g/km', 'Emission class': 'Euro 6e'}","{'Registration': '4/2026', 'Transmission': 'Automatic', 'Fuel': 'Electric', 'Drive type': '4x2', 'Consumption': '15.6 kWh/100km', 'Location': 'Germany', 'Battery warranty': '160\xa0000\xa0km /8 years', 'Electric range': '411\xa0km to 445\xa0km', 'AC charging time': '6 h', 'DC charging time': '30 to 31min', 'Electric motor power': '115 kW'}","['Fatigue warning system', 'Parking camera', 'Traffic sign recognition', 'ABS', 'Emergency braking assist (EBA, BAS)', 'ESP', 'Hill-start assist', 'Immobilizer', 'Lane assist', 'Front and rear parking sensors', 'Power assisted steering', 'Rain sensor', 'Rear seats ISOFIX points', 'Traction control (TC, ASR)', 'Tyre pressure monitoring', 'Automatic air conditioning', 'Android Auto', 'Apple CarPlay', 'Bluetooth', 'Digital cockpit', 'Heated front seats', 'LED headlights', 'Heated steering wheel', 'Keyless entry', 'Keyless ignition', 'Paddle shifters', 'Alloy wheels', 'Cargo barrier', 'Central locking', 'Basic cruise control', 'DAB radio', 'Daytime running lights', 'Front electric windows', 'Front Fog lights', 'Handsfree', 'Heat pump', 'High beam assist', 'Light sensor', 'On-board computer', 'Radio', 'Side mirrors with electric adjustment', 'Touch screen', 'USB', 'Roof Rails', 'Tyre repair kit']"
https://carvago.com/car/86138580/mercedes-benz-e-220-d-t-143-kw,Mercedes-Benz E 220 d T 143 kW,"{'Model': 'E 220', 'Type of finish': 'Metallic', 'Interior material': 'Part leather', 'Body': 'Estate car', 'Doors': '4/5', 'Seats': '5', 'Engine capacity': '1\xa0950 ccm', 'Consumption': '6 l/100km (comb.)', 'CO₂ emissions': '158 g/km', 'Emission class': 'Euro 6'}","{'Registration': '9/2018', 'Transmission': 'Automatic', 'Fuel': 'Diesel', 'Drive type': '4x2', 'Consumption': '6 l/100km', 'CO₂': '158 g/km', 'Location': 'Germany'}","['Blind spot assist', 'Fatigue warning system', 'Parking assist system self-steering', 'Parking camera', 'Trailer stability assist (TSA)', 'ABS', 'Emergency braking assist (EBA, BAS)', 'Emergency call', 'ESP', 'Front collision warning system', 'Hill-start assist', 'Immobilizer', 'Front and rear parking sensors', 'Pedestrian protection system', 'Power assisted steering', 'Rain sensor', 'Rear seats ISOFIX points', 'Traction control (TC, ASR)', 'Tyre pressure monitoring', 'Automatic air conditioning', 'Digital cockpit', 'Electric tailgate', 'Electric adjustable front seats', 'Heated front seats', 'LED headlights', 'Multifunctional steering wheel', 'Navigation system', 'Paddle shifters', 'Trailer coupling', 'Voice control', 'Alloy wheels', 'Ambient lighting', 'Armrest front', 'Central locking', 'Central locking with remote', 'Basic cruise control', 'Daytime running lights', 'Front electric windows', 'Leather steering wheel', 'Light sensor', 'MP3 interface', 'On-board computer', 'Radio', 'Divided rear seats', 'Side mirrors with electric adjustment', 'Start-stop system', 'USB', 'Roof Rails', 'Tyre repair kit', 'TAXI', 'Sport-suspension system']"
https://carvago.com/car/86138540/audi-q5-45-tfsi-quattro-s-tronic-advanced-195-kw,Audi Q5 45 TFSI quattro S tronic Advanced 195 kW,"{'Model': 'Q5', 'Type of finish': 'Metallic', 'Interior material': 'Full leather', 'Body': 'SUV / Off-road', 'Doors': '4/5', 'Seats': '5', 'Engine capacity': '1\xa0984 ccm', 'Consumption': '8.4 l/100km (comb.)', 'Speeds': '7', 'CO₂ emissions': '191 g/km', 'Emission class': 'Euro 6d'}","{'Registration': '11/2022', 'Transmission': 'Automatic', 'Fuel': 'Petrol', 'Drive type': '4x4', 'Consumption': '8.4 l/100km', 'CO₂': '191 g/km', 'Location': 'Germany'}","['Blind spot assist', 'Parking camera', 'Traffic sign recognition', 'ABS', 'Emergency braking assist (EBA, BAS)', 'Emergency call', 'ESP', 'Front collision warning system', 'Immobilizer', 'Lane assist', 'Front and rear parking sensors', 'Pedestrian protection system', 'Power assisted steering', 'Rear seats ISOFIX points', 'Traction control (TC, ASR)', 'Tyre pressure monitoring', 'Automatic 3-zones air conditioning', 'Android Auto', 'Apple CarPlay', 'Bluetooth', 'Adaptive cruise control', 'Digital cockpit', 'Electric tailgate', 'Electric adjustable front seats', 'Heated front seats', 'Front seats with memory', 'LED headlights', 'Integrated music streaming', 'Keyless entry', 'Keyless ignition', 'Multifunctional steering wheel', 'Navigation system', 'Panoramic roof', 'Trailer coupling', 'Alloy wheels', 'Ambient lighting', 'Armrest front', 'Extra audio', 'Central locking', 'DAB radio', 'Daytime running lights', 'Front electric windows', 'Handsfree', 'High beam assist', 'Leather steering wheel', 'Light sensor', 'On-board computer', 'Radio', 'Side mirrors with electric adjustment', 'Start-stop system', 'Sunroof', 'Tinted windows', 'Touch screen', 'USB', 'Roof Rails', 'Tyre repair kit', 'Sport-suspension system']"
